TIENDA,TOTAL,AÑO,MES,DIA,DIA_SEMANA,FESTIVO,ESTACION
3,463.24,2020,11,03,1,0,3
4,-125.93,2020,11,03,1,0,3
0,569.8,2020,11,04,2,0,3
1,315.21,2020,11,04,2,0,3
2,0.0,2020,11,04,2,0,3
3,249.17,2020,11,04,2,0,3
4,0.0,2020,11,04,2,0,3
0,539.83,2020,11,05,3,0,3
1,737.83,2020,11,05,3,0,3
2,0.0,2020,11,05,3,0,3
3,466.22,2020,11,05,3,0,3
4,-48.67,2020,11,05,3,0,3
0,817.4,2020,11,07,5,0,3
1,1157.03,2020,11,07,5,0,3
2,0.0,2020,11,07,5,0,3
3,913.97,2020,11,07,5,0,3
4,175.9,2020,11,07,5,0,3
0,468.4,2020,11,09,0,0,3
1,359.13,2020,11,09,0,0,3
2,0.0,2020,11,09,0,0,3
3,185.3,2020,11,09,0,0,3
4,52.67,2020,11,09,0,0,3
0,161.97,2020,11,10,1,0,3
1,264.53,2020,11,10,1,0,3
2,132.0,2020,11,10,1,0,3
3,385.27,2020,11,10,1,0,3
4,-36.0,2020,11,10,1,0,3
0,76.14,2020,11,11,2,0,3
1,441.45,2020,11,11,2,0,3
2,213.14,2020,11,11,2,0,3
3,129.33,2020,11,11,2,0,3
4,111.33,2020,11,11,2,0,3
0,283.07,2020,11,12,3,0,3
1,233.65,2020,11,12,3,0,3
2,59.33,2020,11,12,3,0,3
3,-19.33,2020,11,12,3,0,3
4,0.0,2020,11,12,3,0,3
0,277.97,2020,11,13,4,0,3
1,433.03,2020,11,13,4,0,3
2,791.83,2020,11,13,4,0,3
3,407.83,2020,11,13,4,0,3
4,263.33,2020,11,13,4,0,3
0,345.21,2020,11,14,5,0,3
1,676.47,2020,11,14,5,0,3
2,983.13,2020,11,14,5,0,3
3,427.55,2020,11,14,5,0,3
4,164.67,2020,11,14,5,0,3
0,172.77,2020,11,16,0,0,3
1,198.5,2020,11,16,0,0,3
2,125.97,2020,11,16,0,0,3
3,82.67,2020,11,16,0,0,3
4,138.67,2020,11,16,0,0,3
0,864.61,2020,11,06,4,0,3
1,742.51,2020,11,06,4,0,3
2,0.0,2020,11,06,4,0,3
3,226.0,2020,11,06,4,0,3
4,0.0,2020,11,06,4,0,3
0,270.63,2020,11,17,1,0,3
1,71.17,2020,11,17,1,0,3
2,120.98,2020,11,17,1,0,3
3,207.93,2020,11,17,1,0,3
4,52.67,2020,11,17,1,0,3
0,98.67,2020,11,18,2,0,3
1,259.4,2020,11,18,2,0,3
2,309.4,2020,11,18,2,0,3
3,496.3,2020,11,18,2,0,3
4,98.67,2020,11,18,2,0,3
0,279.97,2020,11,19,3,0,3
1,131.33,2020,11,19,3,0,3
2,279.17,2020,11,19,3,0,3
3,244.62,2020,11,19,3,0,3
4,26.67,2020,11,19,3,0,3
0,355.08,2020,11,20,4,0,3
1,511.3,2020,11,20,4,0,3
2,335.62,2020,11,20,4,0,3
3,371.58,2020,11,20,4,0,3
4,0.0,2020,11,20,4,0,3
0,693.1,2020,11,22,6,1,3
1,711.28,2020,11,22,6,1,3
2,837.84,2020,11,22,6,1,3
3,501.8,2020,11,22,6,1,3
4,671.35,2020,11,22,6,1,3
0,417.66,2020,11,23,0,0,3
1,369.44,2020,11,23,0,0,3
2,399.85,2020,11,23,0,0,3
3,699.56,2020,11,23,0,0,3
4,237.63,2020,11,23,0,0,3
0,422.63,2020,11,24,1,0,3
1,610.37,2020,11,24,1,0,3
2,793.23,2020,11,24,1,0,3
3,950.12,2020,11,24,1,0,3
4,259.3,2020,11,24,1,0,3
0,557.81,2020,11,25,2,0,3
1,52.8,2020,11,25,2,0,3
2,289.0,2020,11,25,2,0,3
3,148.97,2020,11,25,2,0,3
4,326.27,2020,11,25,2,0,3
0,807.38,2020,11,26,3,0,3
1,692.68,2020,11,26,3,0,3
2,272.81,2020,11,26,3,0,3
3,205.47,2020,11,26,3,0,3
4,350.41,2020,11,26,3,0,3
0,1256.86,2020,11,27,4,0,3
1,1208.07,2020,11,27,4,0,3
2,2092.67,2020,11,27,4,0,3
3,1672.38,2020,11,27,4,0,3
4,549.64,2020,11,27,4,0,3
0,2295.86,2020,11,28,5,0,3
1,2108.33,2020,11,28,5,0,3
2,2748.6,2020,11,28,5,0,3
3,1545.81,2020,11,28,5,0,3
4,233.38,2020,11,28,5,0,3
0,645.22,2020,11,29,6,1,3
1,195.01,2020,11,29,6,1,3
2,795.95,2020,11,29,6,1,3
3,545.79,2020,11,29,6,1,3
4,264.27,2020,11,29,6,1,3
0,444.48,2020,11,30,0,0,3
1,223.72,2020,11,30,0,0,3
2,524.88,2020,11,30,0,0,3
3,8.7,2020,11,30,0,0,3
4,-45.77,2020,11,30,0,0,3
0,403.49,2020,12,01,1,0,3
1,284.3,2020,12,01,1,0,3
2,366.68,2020,12,01,1,0,3
3,-52.77,2020,12,01,1,0,3
4,-47.4,2020,12,01,1,0,3
0,220.13,2020,12,02,2,0,3
1,362.32,2020,12,02,2,0,3
2,295.9,2020,12,02,2,0,3
3,59.01,2020,12,02,2,0,3
4,161.33,2020,12,02,2,0,3
0,252.68,2020,12,03,3,0,3
1,255.33,2020,12,03,3,0,3
2,421.52,2020,12,03,3,0,3
3,211.62,2020,12,03,3,0,3
4,-45.77,2020,12,03,3,0,3
0,348.7,2020,12,04,4,0,3
1,322.5,2020,12,04,4,0,3
2,776.38,2020,12,04,4,0,3
3,125.93,2020,12,04,4,0,3
4,59.33,2020,12,04,4,0,3
0,954.12,2020,12,05,5,0,3
1,945.86,2020,12,05,5,0,3
2,1549.2,2020,12,05,5,0,3
3,505.69,2020,12,05,5,0,3
4,132.63,2020,12,05,5,0,3
0,752.56,2020,12,07,0,0,3
1,808.7,2020,12,07,0,0,3
2,893.23,2020,12,07,0,0,3
3,339.07,2020,12,07,0,0,3
4,116.0,2020,12,07,0,0,3
0,172.7,2020,12,08,1,1,3
1,185.33,2020,12,08,1,1,3
2,541.51,2020,12,08,1,1,3
3,201.04,2020,12,08,1,1,3
4,0.0,2020,12,08,1,1,3
0,460.04,2020,12,09,2,0,3
1,294.59,2020,12,09,2,0,3
2,1269.08,2020,12,09,2,0,3
3,164.0,2020,12,09,2,0,3
4,-66.8,2020,12,09,2,0,3
0,350.01,2020,12,10,3,0,3
1,189.8,2020,12,10,3,0,3
2,581.08,2020,12,10,3,0,3
3,220.47,2020,12,10,3,0,3
4,-54.5,2020,12,10,3,0,3
0,383.47,2020,12,11,4,0,3
1,290.0,2020,12,11,4,0,3
2,590.3,2020,12,11,4,0,3
3,383.98,2020,12,11,4,0,3
4,251.33,2020,12,11,4,0,3
0,826.26,2020,12,13,6,1,3
1,299.1,2020,12,13,6,1,3
2,471.97,2020,12,13,6,1,3
3,160.83,2020,12,13,6,1,3
4,82.67,2020,12,13,6,1,3
0,1192.09,2020,12,12,5,0,3
1,999.4,2020,12,12,5,0,3
2,1408.34,2020,12,12,5,0,3
3,1076.87,2020,12,12,5,0,3
4,52.67,2020,12,12,5,0,3
0,783.7,2020,12,14,0,0,3
1,311.17,2020,12,14,0,0,3
2,728.86,2020,12,14,0,0,3
3,194.81,2020,12,14,0,0,3
4,198.0,2020,12,14,0,0,3
0,924.95,2020,12,15,1,0,3
1,597.84,2020,12,15,1,0,3
2,651.54,2020,12,15,1,0,3
3,529.58,2020,12,15,1,0,3
4,132.0,2020,12,15,1,0,3
0,150.7,2020,12,16,2,0,3
1,1025.15,2020,12,16,2,0,3
2,1076.85,2020,12,16,2,0,3
3,731.62,2020,12,16,2,0,3
4,36.0,2020,12,16,2,0,3
0,458.07,2020,12,17,3,0,3
1,463.43,2020,12,17,3,0,3
2,978.83,2020,12,17,3,0,3
3,357.97,2020,12,17,3,0,3
4,52.67,2020,12,17,3,0,3
0,342.83,2020,12,20,6,1,3
1,1098.81,2020,12,20,6,1,3
2,1137.42,2020,12,20,6,1,3
3,638.28,2020,12,20,6,1,3
4,211.3,2020,12,20,6,1,3
0,970.42,2020,12,19,5,0,3
1,475.96,2020,12,19,5,0,3
2,1436.48,2020,12,19,5,0,3
3,287.58,2020,12,19,5,0,3
4,59.97,2020,12,19,5,0,3
0,1007.6,2020,12,18,4,0,3
1,658.88,2020,12,18,4,0,3
2,1184.28,2020,12,18,4,0,3
3,1257.6,2020,12,18,4,0,3
4,210.67,2020,12,18,4,0,3
0,841.46,2020,12,21,0,0,3
1,766.56,2020,12,21,0,0,3
2,1546.14,2020,12,21,0,0,3
3,510.78,2020,12,21,0,0,3
4,66.0,2020,12,21,0,0,3
0,1176.01,2020,12,22,1,0,3
1,1103.65,2020,12,22,1,0,3
2,1857.24,2020,12,22,1,0,3
3,203.59,2020,12,22,1,0,3
4,72.67,2020,12,22,1,0,3
0,764.92,2020,12,23,2,0,3
1,966.56,2020,12,23,2,0,3
2,882.53,2020,12,23,2,0,3
3,389.81,2020,12,23,2,0,3
4,43.3,2020,12,23,2,0,3
0,258.25,2020,12,24,3,0,3
1,489.17,2020,12,24,3,0,3
2,728.87,2020,12,24,3,0,3
3,159.3,2020,12,24,3,0,3
4,-8.73,2020,12,24,3,0,3
0,1143.71,2020,12,26,5,0,3
1,902.2,2020,12,26,5,0,3
2,1889.8,2020,12,26,5,0,3
3,515.32,2020,12,26,5,0,3
4,231.3,2020,12,26,5,0,3
0,612.61,2020,12,27,6,1,3
1,705.44,2020,12,27,6,1,3
2,669.18,2020,12,27,6,1,3
3,617.7,2020,12,27,6,1,3
4,112.0,2020,12,27,6,1,3
0,1247.22,2020,12,28,0,0,3
1,1829.07,2020,12,28,0,0,3
2,2248.96,2020,12,28,0,0,3
3,886.77,2020,12,28,0,0,3
4,327.9,2020,12,28,0,0,3
0,887.28,2020,12,29,1,0,3
1,826.52,2020,12,29,1,0,3
2,2065.83,2020,12,29,1,0,3
3,828.06,2020,12,29,1,0,3
4,52.67,2020,12,29,1,0,3
0,728.78,2020,12,30,2,0,3
1,1360.93,2020,12,30,2,0,3
2,1324.35,2020,12,30,2,0,3
3,881.48,2020,12,30,2,0,3
4,0.0,2020,12,30,2,0,3
0,1009.97,2021,01,03,6,1,3
1,1457.86,2021,01,03,6,1,3
2,1013.8,2021,01,03,6,1,3
3,750.0,2021,01,03,6,1,3
4,171.33,2021,01,03,6,1,3
0,2028.58,2021,01,02,5,0,3
1,1921.55,2021,01,02,5,0,3
2,3013.68,2021,01,02,5,0,3
3,1285.39,2021,01,02,5,0,3
4,52.67,2021,01,02,5,0,3
0,675.82,2020,12,31,3,0,3
1,156.95,2020,12,31,3,0,3
2,1095.93,2020,12,31,3,0,3
3,255.93,2020,12,31,3,0,3
4,32.67,2020,12,31,3,0,3
0,1365.81,2021,01,05,1,0,3
1,854.78,2021,01,05,1,0,3
2,1500.37,2021,01,05,1,0,3
3,333.4,2021,01,05,1,0,3
4,122.67,2021,01,05,1,0,3
0,213.12,2021,01,07,3,0,3
1,504.67,2021,01,07,3,0,3
2,1507.47,2021,01,07,3,0,3
3,102.28,2021,01,07,3,0,3
4,181.33,2021,01,07,3,0,3
0,2135.85,2021,01,09,5,0,3
1,2226.94,2021,01,09,5,0,3
2,2829.6,2021,01,09,5,0,3
3,1317.33,2021,01,09,5,0,3
4,46.0,2021,01,09,5,0,3
0,572.87,2021,01,08,4,0,3
1,532.14,2021,01,08,4,0,3
2,438.45,2021,01,08,4,0,3
3,65.17,2021,01,08,4,0,3
4,114.0,2021,01,08,4,0,3
0,447.5,2021,01,10,6,1,3
1,286.03,2021,01,10,6,1,3
2,254.64,2021,01,10,6,1,3
3,484.83,2021,01,10,6,1,3
4,0.0,2021,01,10,6,1,3
0,856.17,2021,01,11,0,0,3
1,356.83,2021,01,11,0,0,3
2,694.69,2021,01,11,0,0,3
3,724.81,2021,01,11,0,0,3
4,-37.33,2021,01,11,0,0,3
0,527.17,2021,01,12,1,0,3
1,881.8,2021,01,12,1,0,3
2,690.45,2021,01,12,1,0,3
3,338.17,2021,01,12,1,0,3
4,6.0,2021,01,12,1,0,3
0,1502.38,2021,01,04,0,0,3
1,994.2,2021,01,04,0,0,3
2,1735.86,2021,01,04,0,0,3
3,1361.97,2021,01,04,0,0,3
4,0.0,2021,01,04,0,0,3
0,665.53,2021,01,13,2,0,3
1,355.28,2021,01,13,2,0,3
2,539.17,2021,01,13,2,0,3
3,392.12,2021,01,13,2,0,3
4,48.0,2021,01,13,2,0,3
0,247.43,2021,01,14,3,0,3
1,702.09,2021,01,14,3,0,3
2,585.17,2021,01,14,3,0,3
3,115.67,2021,01,14,3,0,3
4,2.0,2021,01,14,3,0,3
0,404.77,2021,01,15,4,0,3
1,750.24,2021,01,15,4,0,3
2,1292.17,2021,01,15,4,0,3
3,595.48,2021,01,15,4,0,3
4,56.67,2021,01,15,4,0,3
0,416.67,2021,01,18,0,0,3
1,172.0,2021,01,18,0,0,3
2,724.67,2021,01,18,0,0,3
3,206.5,2021,01,18,0,0,3
4,11.33,2021,01,18,0,0,3
0,434.5,2021,01,19,1,0,3
1,333.33,2021,01,19,1,0,3
2,346.13,2021,01,19,1,0,3
3,268.0,2021,01,19,1,0,3
4,0.0,2021,01,19,1,0,3
0,992.0,2021,01,16,5,0,3
1,1056.96,2021,01,16,5,0,3
2,1618.17,2021,01,16,5,0,3
3,390.83,2021,01,16,5,0,3
4,75.33,2021,01,16,5,0,3
0,59.05,2021,01,20,2,0,3
1,46.0,2021,01,20,2,0,3
2,258.33,2021,01,20,2,0,3
3,59.33,2021,01,20,2,0,3
4,135.33,2021,01,20,2,0,3
0,341.67,2021,01,21,3,0,3
1,-20.0,2021,01,21,3,0,3
2,200.83,2021,01,21,3,0,3
3,108.18,2021,01,21,3,0,3
4,-48.67,2021,01,21,3,0,3
0,395.67,2021,01,22,4,0,3
1,269.73,2021,01,22,4,0,3
2,466.5,2021,01,22,4,0,3
3,427.67,2021,01,22,4,0,3
4,98.67,2021,01,22,4,0,3
0,614.8,2021,01,23,5,0,3
1,505.33,2021,01,23,5,0,3
2,891.3,2021,01,23,5,0,3
3,278.5,2021,01,23,5,0,3
4,356.67,2021,01,23,5,0,3
0,296.33,2021,01,25,0,0,3
1,244.77,2021,01,25,0,0,3
2,250.67,2021,01,25,0,0,3
3,52.67,2021,01,25,0,0,3
4,48.0,2021,01,25,0,0,3
0,164.33,2021,01,26,1,0,3
1,165.33,2021,01,26,1,0,3
2,359.83,2021,01,26,1,0,3
3,295.31,2021,01,26,1,0,3
4,171.33,2021,01,26,1,0,3
0,439.33,2021,01,27,2,0,3
1,176.5,2021,01,27,2,0,3
2,263.5,2021,01,27,2,0,3
3,306.83,2021,01,27,2,0,3
4,126.67,2021,01,27,2,0,3
0,249.64,2021,01,28,3,0,3
1,125.17,2021,01,28,3,0,3
2,398.17,2021,01,28,3,0,3
3,200.17,2021,01,28,3,0,3
4,7.33,2021,01,28,3,0,3
0,168.17,2021,01,29,4,0,3
1,118.67,2021,01,29,4,0,3
2,355.83,2021,01,29,4,0,3
3,177.33,2021,01,29,4,0,3
4,105.33,2021,01,29,4,0,3
0,397.83,2021,01,30,5,0,3
1,114.0,2021,01,30,5,0,3
2,661.77,2021,01,30,5,0,3
3,387.37,2021,01,30,5,0,3
4,62.67,2021,01,30,5,0,3
0,-12.67,2021,02,01,0,0,3
1,343.33,2021,02,01,0,0,3
2,225.97,2021,02,01,0,0,3
3,41.87,2021,02,01,0,0,3
4,-46.0,2021,02,01,0,0,3
0,331.53,2021,02,02,1,0,3
1,208.32,2021,02,02,1,0,3
2,164.67,2021,02,02,1,0,3
3,223.33,2021,02,02,1,0,3
4,0.0,2021,02,02,1,0,3
0,19.33,2021,02,03,2,0,3
1,338.67,2021,02,03,2,0,3
2,275.97,2021,02,03,2,0,3
3,394.0,2021,02,03,2,0,3
4,0.0,2021,02,03,2,0,3
0,103.0,2021,02,04,3,0,3
1,350.08,2021,02,04,3,0,3
2,312.0,2021,02,04,3,0,3
3,377.47,2021,02,04,3,0,3
4,98.0,2021,02,04,3,0,3
0,44.23,2021,02,05,4,0,3
1,109.15,2021,02,05,4,0,3
2,381.17,2021,02,05,4,0,3
3,78.67,2021,02,05,4,0,3
4,0.0,2021,02,05,4,0,3
0,927.0,2021,02,06,5,0,3
1,750.93,2021,02,06,5,0,3
2,723.3,2021,02,06,5,0,3
3,245.42,2021,02,06,5,0,3
4,158.0,2021,02,06,5,0,3
0,446.33,2021,02,08,0,0,3
1,241.21,2021,02,08,0,0,3
2,251.5,2021,02,08,0,0,3
3,343.67,2021,02,08,0,0,3
4,95.33,2021,02,08,0,0,3
0,129.58,2021,02,10,2,0,3
1,251.0,2021,02,10,2,0,3
2,356.83,2021,02,10,2,0,3
3,212.0,2021,02,10,2,0,3
4,111.33,2021,02,10,2,0,3
0,344.83,2021,02,11,3,0,3
1,483.83,2021,02,11,3,0,3
2,663.17,2021,02,11,3,0,3
3,254.17,2021,02,11,3,0,3
4,36.0,2021,02,11,3,0,3
0,590.8,2021,02,12,4,0,3
1,413.17,2021,02,12,4,0,3
2,144.67,2021,02,12,4,0,3
3,221.67,2021,02,12,4,0,3
4,0.0,2021,02,12,4,0,3
0,874.13,2021,02,13,5,0,3
1,600.17,2021,02,13,5,0,3
2,821.17,2021,02,13,5,0,3
3,492.67,2021,02,13,5,0,3
4,98.67,2021,02,13,5,0,3
0,187.97,2021,02,09,1,0,3
1,63.43,2021,02,09,1,0,3
2,203.83,2021,02,09,1,0,3
3,371.0,2021,02,09,1,0,3
4,0.0,2021,02,09,1,0,3
0,257.14,2021,02,15,0,0,3
1,385.17,2021,02,15,0,0,3
2,160.83,2021,02,15,0,0,3
3,78.67,2021,02,15,0,0,3
4,46.0,2021,02,15,0,0,3
0,456.67,2021,02,16,1,0,3
1,251.67,2021,02,16,1,0,3
2,806.14,2021,02,16,1,0,3
3,227.5,2021,02,16,1,0,3
4,72.0,2021,02,16,1,0,3
0,408.0,2021,02,17,2,0,3
1,291.47,2021,02,17,2,0,3
2,362.64,2021,02,17,2,0,3
3,244.0,2021,02,17,2,0,3
4,-78.67,2021,02,17,2,0,3
0,279.5,2021,02,18,3,0,3
1,276.43,2021,02,18,3,0,3
2,286.47,2021,02,18,3,0,3
3,222.67,2021,02,18,3,0,3
4,46.0,2021,02,18,3,0,3
0,509.8,2021,02,19,4,0,3
1,356.3,2021,02,19,4,0,3
2,436.5,2021,02,19,4,0,3
3,377.08,2021,02,19,4,0,3
4,95.33,2021,02,19,4,0,3
0,702.93,2021,02,20,5,0,3
1,823.47,2021,02,20,5,0,3
2,1126.97,2021,02,20,5,0,3
3,522.78,2021,02,20,5,0,3
4,58.67,2021,02,20,5,0,3
0,347.97,2021,02,23,1,0,3
1,314.63,2021,02,23,1,0,3
2,637.77,2021,02,23,1,0,3
3,217.0,2021,02,23,1,0,3
4,-55.33,2021,02,23,1,0,3
0,417.93,2021,02,24,2,0,3
1,256.98,2021,02,24,2,0,3
2,217.14,2021,02,24,2,0,3
3,190.67,2021,02,24,2,0,3
4,138.0,2021,02,24,2,0,3
0,398.28,2021,02,25,3,0,3
1,252.31,2021,02,25,3,0,3
2,188.0,2021,02,25,3,0,3
3,236.3,2021,02,25,3,0,3
4,46.0,2021,02,25,3,0,3
0,338.83,2021,02,26,4,0,3
1,838.75,2021,02,26,4,0,3
2,827.97,2021,02,26,4,0,3
3,412.67,2021,02,26,4,0,3
4,96.67,2021,02,26,4,0,3
0,1640.84,2021,02,27,5,0,3
1,900.0,2021,02,27,5,0,3
2,1106.83,2021,02,27,5,0,3
3,931.67,2021,02,27,5,0,3
4,98.67,2021,02,27,5,0,3
0,591.83,2021,03,01,0,0,3
1,942.22,2021,03,01,0,0,3
2,724.0,2021,03,01,0,0,3
3,191.33,2021,03,01,0,0,3
4,0.0,2021,03,01,0,0,3
0,423.6,2021,02,22,0,0,3
1,191.33,2021,02,22,0,0,3
2,397.83,2021,02,22,0,0,3
3,85.33,2021,02,22,0,0,3
4,-26.67,2021,02,22,0,0,3
0,355.17,2021,03,02,1,0,3
1,353.42,2021,03,02,1,0,3
2,332.5,2021,03,02,1,0,3
3,209.33,2021,03,02,1,0,3
4,0.0,2021,03,02,1,0,3
0,660.2,2021,03,03,2,0,3
1,86.67,2021,03,03,2,0,3
2,206.8,2021,03,03,2,0,3
3,192.0,2021,03,03,2,0,3
4,-129.33,2021,03,03,2,0,3
0,841.72,2021,03,04,3,0,3
1,175.64,2021,03,04,3,0,3
2,340.6,2021,03,04,3,0,3
3,171.1,2021,03,04,3,0,3
4,99.33,2021,03,04,3,0,3
0,186.88,2021,03,05,4,0,3
1,308.6,2021,03,05,4,0,3
2,341.6,2021,03,05,4,0,3
3,135.33,2021,03,05,4,0,3
4,75.33,2021,03,05,4,0,3
0,774.03,2021,03,07,6,1,3
1,817.93,2021,03,07,6,1,3
2,945.98,2021,03,07,6,1,3
3,482.12,2021,03,07,6,1,3
4,0.0,2021,03,07,6,1,3
0,348.6,2021,03,08,0,0,3
1,377.31,2021,03,08,0,0,3
2,365.33,2021,03,08,0,0,3
3,12.07,2021,03,08,0,0,3
4,36.0,2021,03,08,0,0,3
0,697.8,2021,03,09,1,0,3
1,637.52,2021,03,09,1,0,3
2,281.2,2021,03,09,1,0,3
3,254.08,2021,03,09,1,0,3
4,53.33,2021,03,09,1,0,3
0,405.93,2021,03,10,2,0,3
1,595.17,2021,03,10,2,0,3
2,346.5,2021,03,10,2,0,3
3,301.0,2021,03,10,2,0,3
4,-32.67,2021,03,10,2,0,3
0,220.5,2021,03,11,3,0,3
1,566.13,2021,03,11,3,0,3
2,361.17,2021,03,11,3,0,3
3,103.3,2021,03,11,3,0,3
4,0.0,2021,03,11,3,0,3
0,810.4,2021,03,13,5,0,3
1,1283.97,2021,03,13,5,0,3
2,1013.76,2021,03,13,5,0,3
3,394.53,2021,03,13,5,0,3
4,0.0,2021,03,13,5,0,3
0,623.71,2021,03,12,4,0,3
1,687.07,2021,03,12,4,0,3
2,776.98,2021,03,12,4,0,3
3,228.92,2021,03,12,4,0,3
4,39.33,2021,03,12,4,0,3
0,811.07,2021,03,15,0,0,3
1,546.77,2021,03,15,0,0,3
2,298.2,2021,03,15,0,0,3
3,374.51,2021,03,15,0,0,3
4,0.0,2021,03,15,0,0,3
0,578.12,2021,03,16,1,0,3
1,584.02,2021,03,16,1,0,3
2,424.33,2021,03,16,1,0,3
3,100.0,2021,03,16,1,0,3
4,66.0,2021,03,16,1,0,3
0,458.56,2021,03,17,2,0,3
1,948.71,2021,03,17,2,0,3
2,665.77,2021,03,17,2,0,3
3,208.5,2021,03,17,2,0,3
4,102.0,2021,03,17,2,0,3
0,445.22,2021,03,18,3,0,3
1,359.43,2021,03,18,3,0,3
2,562.1,2021,03,18,3,0,3
3,188.0,2021,03,18,3,0,3
4,0.0,2021,03,18,3,0,3
0,526.47,2021,03,19,4,0,3
1,693.02,2021,03,19,4,0,3
2,856.57,2021,03,19,4,0,3
3,252.5,2021,03,19,4,0,3
4,0.0,2021,03,19,4,0,3
0,742.02,2021,03,20,5,0,3
1,1023.43,2021,03,20,5,0,3
2,754.15,2021,03,20,5,0,3
3,267.33,2021,03,20,5,0,3
4,0.0,2021,03,20,5,0,3
0,720.6,2021,03,22,0,0,3
1,372.45,2021,03,22,0,0,3
2,114.88,2021,03,22,0,0,3
3,19.33,2021,03,22,0,0,3
4,77.33,2021,03,22,0,0,3
0,963.9,2021,03,23,1,0,3
1,475.0,2021,03,23,1,0,3
2,625.67,2021,03,23,1,0,3
3,125.33,2021,03,23,1,0,3
4,0.0,2021,03,23,1,0,3
0,659.3,2021,03,24,2,0,3
1,176.21,2021,03,24,2,0,3
2,461.17,2021,03,24,2,0,3
3,332.08,2021,03,24,2,0,3
4,170.67,2021,03,24,2,0,3
0,769.13,2021,03,25,3,0,3
1,341.67,2021,03,25,3,0,3
2,629.27,2021,03,25,3,0,3
3,175.27,2021,03,25,3,0,3
4,0.0,2021,03,25,3,0,3
0,1888.23,2021,03,27,5,0,3
1,1267.16,2021,03,27,5,0,3
2,1166.04,2021,03,27,5,0,3
3,767.47,2021,03,27,5,0,3
4,56.67,2021,03,27,5,0,3
0,596.71,2021,03,29,0,0,3
1,492.92,2021,03,29,0,0,3
2,636.97,2021,03,29,0,0,3
3,177.0,2021,03,29,0,0,3
4,39.33,2021,03,29,0,0,3
0,1022.1,2021,03,26,4,0,3
1,594.4,2021,03,26,4,0,3
2,559.07,2021,03,26,4,0,3
3,258.63,2021,03,26,4,0,3
4,0.0,2021,03,26,4,0,3
0,999.12,2021,03,30,1,0,3
1,956.45,2021,03,30,1,0,3
2,793.63,2021,03,30,1,0,3
3,585.89,2021,03,30,1,0,3
4,43.33,2021,03,30,1,0,3
0,1062.17,2021,04,03,5,0,3
1,1398.11,2021,04,03,5,0,3
2,1008.11,2021,04,03,5,0,3
3,877.21,2021,04,03,5,0,3
4,184.67,2021,04,03,5,0,3
0,0.0,2021,04,01,3,0,3
1,166.38,2021,04,01,3,0,3
2,178.0,2021,04,01,3,0,3
3,0.0,2021,04,01,3,0,3
4,194.67,2021,04,01,3,0,3
0,630.43,2021,03,31,2,0,3
1,1109.77,2021,03,31,2,0,3
2,988.7,2021,03,31,2,0,3
3,622.52,2021,03,31,2,0,3
4,-39.33,2021,03,31,2,0,3
0,1461.31,2021,04,05,0,0,3
1,512.8,2021,04,05,0,0,3
2,986.73,2021,04,05,0,0,3
3,568.47,2021,04,05,0,0,3
4,0.0,2021,04,05,0,0,3
0,795.9,2021,04,06,1,0,3
1,256.57,2021,04,06,1,0,3
2,868.96,2021,04,06,1,0,3
3,298.43,2021,04,06,1,0,3
4,63.33,2021,04,06,1,0,3
0,279.58,2021,04,07,2,0,3
1,551.75,2021,04,07,2,0,3
2,690.44,2021,04,07,2,0,3
3,363.38,2021,04,07,2,0,3
4,138.67,2021,04,07,2,0,3
0,505.39,2021,04,08,3,0,3
1,425.57,2021,04,08,3,0,3
2,754.52,2021,04,08,3,0,3
3,247.0,2021,04,08,3,0,3
4,66.6,2021,04,08,3,0,3
0,1961.78,2021,04,10,5,0,3
1,1086.49,2021,04,10,5,0,3
2,1833.3,2021,04,10,5,0,3
3,995.1,2021,04,10,5,0,3
4,113.33,2021,04,10,5,0,3
0,851.25,2021,04,09,4,0,3
1,686.67,2021,04,09,4,0,3
2,1031.68,2021,04,09,4,0,3
3,706.5,2021,04,09,4,0,3
4,66.6,2021,04,09,4,0,3
0,664.7,2021,04,12,0,0,3
1,257.66,2021,04,12,0,0,3
2,845.61,2021,04,12,0,0,3
3,133.97,2021,04,12,0,0,3
4,0.0,2021,04,12,0,0,3
0,614.23,2021,04,13,1,0,3
1,830.45,2021,04,13,1,0,3
2,487.48,2021,04,13,1,0,3
3,314.45,2021,04,13,1,0,3
4,36.0,2021,04,13,1,0,3
0,542.27,2021,04,14,2,0,3
1,478.8,2021,04,14,2,0,3
2,822.02,2021,04,14,2,0,3
3,407.57,2021,04,14,2,0,3
4,-66.6,2021,04,14,2,0,3
0,516.81,2021,04,15,3,0,3
1,541.89,2021,04,15,3,0,3
2,910.78,2021,04,15,3,0,3
3,39.5,2021,04,15,3,0,3
4,0.0,2021,04,15,3,0,3
0,554.22,2021,04,16,4,0,3
1,573.7,2021,04,16,4,0,3
2,866.17,2021,04,16,4,0,3
3,545.63,2021,04,16,4,0,3
4,0.0,2021,04,16,4,0,3
0,1724.41,2021,04,17,5,0,3
1,846.73,2021,04,17,5,0,3
2,2092.41,2021,04,17,5,0,3
3,938.98,2021,04,17,5,0,3
4,0.0,2021,04,17,5,0,3
0,648.02,2021,04,19,0,0,3
1,423.77,2021,04,19,0,0,3
2,694.93,2021,04,19,0,0,3
3,568.35,2021,04,19,0,0,3
4,-56.67,2021,04,19,0,0,3
0,649.13,2021,04,20,1,0,3
1,600.57,2021,04,20,1,0,3
