ID,FECHA,TIENDA,TOTAL,EFECTIVO,TARJETAS
4203,2022-02-04,Tienda_02,1588.44,270.48,1317.97
4204,2022-02-04,Tienda_03,118.0,0.0,118.0
4205,2022-02-04,Tienda_04,0.0,0.0,0.0
4206,2022-02-07,Tienda_00,336.66,122.0,214.67
4207,2022-02-07,Tienda_01,624.0,252.0,372.0
4208,2022-02-07,Tienda_02,1009.99,0.0,1009.99
4209,2022-02-07,Tienda_03,241.83,44.5,197.33
4210,2022-02-07,Tienda_04,0.0,0.0,0.0
4211,2022-02-06,Tienda_00,0.0,0.0,0.0
4212,2022-02-06,Tienda_01,0.0,0.0,0.0
4213,2022-02-06,Tienda_02,0.0,0.0,0.0
4214,2022-02-06,Tienda_03,0.0,0.0,0.0
4215,2022-02-06,Tienda_04,194.0,0.0,194.0
4216,2022-02-10,Tienda_00,547.18,88.55,458.63
4217,2022-02-10,Tienda_01,867.83,164.5,703.33
4218,2022-02-10,Tienda_02,941.67,231.0,710.67
4219,2022-02-10,Tienda_03,535.67,87.0,448.67
4220,2022-02-10,Tienda_04,0.0,0.0,0.0
4221,2022-02-08,Tienda_00,698.5,34.5,664.0
4222,2022-02-08,Tienda_01,331.4,141.4,190.0
4223,2022-02-08,Tienda_02,972.17,339.5,632.67
4224,2022-02-08,Tienda_03,312.0,0.0,312.0
4225,2022-02-08,Tienda_04,105.33,0.0,105.33
4226,2022-02-09,Tienda_00,447.33,104.0,343.33
4227,2022-02-09,Tienda_01,386.33,99.0,287.33
4228,2022-02-09,Tienda_02,462.67,114.0,348.67
4229,2022-02-09,Tienda_03,274.0,20.0,254.0
4230,2022-02-09,Tienda_04,150.0,0.0,150.0
4231,2022-02-11,Tienda_00,942.5,180.5,762.0
4232,2022-02-11,Tienda_01,1085.83,280.5,805.33
4233,2022-02-11,Tienda_02,636.17,11.5,624.67
4234,2022-02-11,Tienda_03,390.0,20.0,370.0
4235,2022-02-11,Tienda_04,118.67,0.0,118.67
4236,2022-02-12,Tienda_00,1893.33,355.0,1538.33
4237,2022-02-12,Tienda_01,1801.52,175.25,1626.27
4238,2022-02-12,Tienda_02,2237.49,399.5,1837.99
4239,2022-02-12,Tienda_03,563.66,87.0,476.66
4240,2022-02-12,Tienda_04,105.33,0.0,105.33
4241,2022-02-14,Tienda_00,1151.83,258.5,893.33
4242,2022-02-14,Tienda_01,862.88,46.25,816.63
4243,2022-02-14,Tienda_02,1656.61,309.98,1346.63
4244,2022-02-14,Tienda_03,483.83,44.5,439.33
4245,2022-02-14,Tienda_04,342.67,0.0,342.67
4246,2022-02-15,Tienda_00,639.73,151.0,488.73
4247,2022-02-15,Tienda_01,934.5,212.5,722.0
4248,2022-02-15,Tienda_02,1037.29,158.0,879.29
4249,2022-02-15,Tienda_03,348.63,0.0,348.63
4250,2022-02-15,Tienda_04,59.33,0.0,59.33
4251,2022-02-16,Tienda_00,980.62,195.95,784.67
4252,2022-02-16,Tienda_01,967.48,275.48,692.0
4253,2022-02-16,Tienda_02,1005.17,148.5,856.67
4254,2022-02-16,Tienda_03,143.33,84.0,59.33
4255,2022-02-16,Tienda_04,0.0,0.0,0.0
4256,2022-02-17,Tienda_00,946.33,283.0,663.33
4257,2022-02-17,Tienda_01,588.83,29.5,559.33
4258,2022-02-17,Tienda_02,1095.93,168.0,927.93
4259,2022-02-17,Tienda_03,355.67,215.0,140.67
4260,2022-02-17,Tienda_04,128.66,0.0,128.66
4261,2022-02-18,Tienda_00,1324.12,231.45,1092.67
4262,2022-02-18,Tienda_01,1119.97,396.0,723.97
4263,2022-02-18,Tienda_02,1031.29,324.0,707.29
4264,2022-02-18,Tienda_03,703.0,163.0,540.0
4265,2022-02-18,Tienda_04,66.67,0.0,66.67
4266,2022-02-19,Tienda_00,1527.14,253.55,1273.59
4267,2022-02-19,Tienda_01,2045.13,306.5,1738.63
4268,2022-02-19,Tienda_02,2187.6,399.5,1788.1
4269,2022-02-19,Tienda_03,387.33,196.0,191.33
4270,2022-02-19,Tienda_04,184.67,0.0,184.67
4271,2022-02-21,Tienda_00,821.54,281.54,540.0
4272,2022-02-21,Tienda_01,1055.78,390.48,665.3
4273,2022-02-21,Tienda_02,1555.17,318.5,1236.67
4274,2022-02-21,Tienda_03,433.33,50.0,383.33
4275,2022-02-21,Tienda_04,-91.33,0.0,-91.33
4280,2022-02-15,Tienda_04,105.33,0.0,105.33
4281,2022-02-22,Tienda_00,1687.36,112.72,1574.63
4282,2022-02-22,Tienda_01,996.13,95.5,900.63
4283,2022-02-22,Tienda_02,962.5,218.5,744.0
4284,2022-02-22,Tienda_03,229.67,39.0,190.67
4285,2022-02-22,Tienda_04,202.0,0.0,202.0
4286,2022-02-23,Tienda_00,1319.59,141.0,1178.59
4287,2022-02-23,Tienda_01,697.62,38.95,658.67
4288,2022-02-23,Tienda_02,1603.6,288.98,1314.62
4289,2022-02-23,Tienda_03,463.3,0.0,463.3
4290,2022-02-23,Tienda_04,59.33,0.0,59.33
4291,2022-02-24,Tienda_00,1175.88,319.88,856.0
4292,2022-02-24,Tienda_01,1184.98,124.05,1060.93
4293,2022-02-24,Tienda_02,1022.28,286.95,735.33
4294,2022-02-24,Tienda_03,254.0,148.0,106.0
4295,2022-02-24,Tienda_04,4.0,0.0,4.0
4296,2022-02-25,Tienda_00,1541.39,150.1,1391.29
4297,2022-02-25,Tienda_01,1776.41,354.48,1421.93
4298,2022-02-25,Tienda_02,1627.3,298.0,1329.3
4299,2022-02-25,Tienda_03,852.46,24.5,827.96
4300,2022-02-25,Tienda_04,63.33,0.0,63.33
4301,2022-02-27,Tienda_00,1291.8,42.5,1249.3
4302,2022-02-27,Tienda_01,1647.26,217.5,1429.77
4303,2022-02-27,Tienda_02,847.69,272.42,575.27
4304,2022-02-27,Tienda_03,0.0,0.0,0.0
4305,2022-02-27,Tienda_04,59.33,0.0,59.33
4306,2022-02-26,Tienda_00,1825.17,232.5,1592.67
4307,2022-02-26,Tienda_01,2031.36,332.22,1699.13
4308,2022-02-26,Tienda_02,2550.1,391.5,2158.6
4309,2022-02-26,Tienda_03,1494.57,0.0,1494.57
4310,2022-02-26,Tienda_04,0.0,0.0,0.0
4316,2022-03-02,Tienda_00,1025.14,110.48,914.67
4317,2022-03-02,Tienda_01,1320.62,369.42,951.2
4318,2022-03-02,Tienda_02,1768.05,565.52,1202.53
4319,2022-03-02,Tienda_03,481.3,94.0,387.3
4320,2022-03-02,Tienda_04,-59.33,0.0,-59.33
4321,2022-03-03,Tienda_00,948.07,49.5,898.57
4322,2022-03-03,Tienda_01,1356.08,246.48,1109.6
4323,2022-03-03,Tienda_02,1538.83,207.5,1331.33
4324,2022-03-03,Tienda_03,752.6,0.0,752.6
4325,2022-03-03,Tienda_04,116.0,0.0,116.0
4326,2022-03-04,Tienda_00,1128.61,253.98,874.63
4327,2022-03-04,Tienda_01,1717.08,410.48,1306.6
4328,2022-03-04,Tienda_02,1235.26,247.96,987.3
4329,2022-03-04,Tienda_03,677.33,244.0,433.33
4330,2022-03-04,Tienda_04,26.67,0.0,26.67
4331,2022-03-05,Tienda_00,2857.92,387.45,2470.47
4332,2022-03-05,Tienda_01,1369.1,574.5,794.6
4333,2022-03-05,Tienda_02,3337.38,800.85,2536.53
4334,2022-03-05,Tienda_03,795.33,94.0,701.33
4335,2022-03-05,Tienda_04,118.67,0.0,118.67
4336,2022-03-07,Tienda_00,638.11,131.48,506.63
4337,2022-03-07,Tienda_01,855.27,84.0,771.27
4338,2022-03-07,Tienda_02,739.33,124.0,615.33
4339,2022-03-07,Tienda_03,627.97,200.0,427.97
4340,2022-03-07,Tienda_04,59.33,0.0,59.33
4341,2022-03-08,Tienda_00,643.9,158.6,485.3
4342,2022-03-08,Tienda_01,642.69,119.42,523.27
4343,2022-03-08,Tienda_02,654.14,241.48,412.67
4344,2022-03-08,Tienda_03,369.13,84.5,284.63
4345,2022-03-08,Tienda_04,211.33,0.0,211.33
4346,2022-03-01,Tienda_00,1840.76,297.5,1543.26
4347,2022-03-01,Tienda_01,1413.35,188.75,1224.6
4348,2022-03-01,Tienda_02,1431.03,222.5,1208.53
4349,2022-03-01,Tienda_03,638.33,97.0,541.33
4350,2022-03-01,Tienda_04,244.0,0.0,244.0
4351,2022-03-09,Tienda_00,1113.0,161.0,952.0
4352,2022-03-09,Tienda_01,822.45,40.45,782.0
4353,2022-03-09,Tienda_02,1278.49,236.0,1042.49
4354,2022-03-09,Tienda_03,642.83,59.5,583.33
4355,2022-03-09,Tienda_04,13.33,0.0,13.33
4356,2022-03-10,Tienda_00,861.15,157.85,703.3
4357,2022-03-10,Tienda_01,919.95,277.95,642.0
4358,2022-03-10,Tienda_02,2164.54,629.52,1535.02
4359,2022-03-10,Tienda_03,919.17,172.5,746.67
4360,2022-03-10,Tienda_04,66.0,0.0,66.0
4361,2022-03-11,Tienda_00,1281.63,49.5,1232.13
4362,2022-03-11,Tienda_01,1695.52,49.72,1645.8
4363,2022-03-11,Tienda_02,1350.84,298.98,1051.87
4364,2022-03-11,Tienda_03,570.28,140.95,429.33
4365,2022-03-11,Tienda_04,132.0,0.0,132.0
4366,2022-03-12,Tienda_00,2633.28,403.95,2229.33
4367,2022-03-12,Tienda_01,2316.23,367.1,1949.13
4368,2022-03-12,Tienda_02,2948.95,552.95,2396.0
4369,2022-03-12,Tienda_03,1084.33,297.0,787.33
4370,2022-03-12,Tienda_04,279.97,0.0,279.97
4376,2022-03-14,Tienda_00,865.0,106.0,759.0
4377,2022-03-14,Tienda_01,977.77,36.5,941.27
4378,2022-03-14,Tienda_02,975.58,92.38,883.2
4379,2022-03-14,Tienda_03,477.83,34.5,443.33
4380,2022-03-14,Tienda_04,178.0,0.0,178.0
4381,2022-03-15,Tienda_00,786.49,213.22,573.27
4382,2022-03-15,Tienda_01,581.67,99.0,482.67
4383,2022-03-15,Tienda_02,1431.9,92.0,1339.9
4384,2022-03-15,Tienda_03,94.33,0.0,94.33
4385,2022-03-15,Tienda_04,0.0,0.0,0.0
4386,2022-03-16,Tienda_00,1486.07,499.4,986.67
4387,2022-03-16,Tienda_01,1290.3,110.0,1180.3
4388,2022-03-16,Tienda_02,1392.12,251.48,1140.64
4389,2022-03-16,Tienda_03,168.17,49.5,118.67
4390,2022-03-16,Tienda_04,-59.33,0.0,-59.33
4396,2022-03-17,Tienda_00,1447.47,189.5,1257.97
4397,2022-03-17,Tienda_01,898.5,365.9,532.6
4398,2022-03-17,Tienda_02,1648.1,223.5,1424.6
4399,2022-03-17,Tienda_03,814.17,113.5,700.67
4400,2022-03-17,Tienda_04,264.0,0.0,264.0
4401,2022-03-19,Tienda_00,3020.1,462.5,2557.6
4402,2022-03-19,Tienda_01,2754.38,569.25,2185.13
4403,2022-03-19,Tienda_02,3264.64,553.47,2711.17
4404,2022-03-19,Tienda_03,1262.5,158.5,1104.0
4405,2022-03-19,Tienda_04,118.67,0.0,118.67
4411,2022-03-18,Tienda_00,1807.17,108.48,1698.69
4412,2022-03-18,Tienda_01,1615.49,260.92,1354.57
4413,2022-03-18,Tienda_02,2173.81,417.24,1756.57
4414,2022-03-18,Tienda_03,391.0,35.0,356.0
4415,2022-03-18,Tienda_04,145.33,0.0,145.33
4416,2022-03-21,Tienda_00,1140.3,190.0,950.3
4417,2022-03-21,Tienda_01,1572.4,272.5,1299.9
4418,2022-03-21,Tienda_02,1488.56,479.92,1008.63
4419,2022-03-21,Tienda_03,413.83,168.5,245.33
4420,2022-03-21,Tienda_04,178.67,0.0,178.67
4421,2022-03-22,Tienda_00,1005.47,0.0,1005.47
4422,2022-03-22,Tienda_01,1197.58,32.25,1165.33
4423,2022-03-22,Tienda_02,2102.97,610.4,1492.57
4424,2022-03-22,Tienda_03,725.98,49.98,676.0
4425,2022-03-22,Tienda_04,59.33,0.0,59.33
4426,2022-03-23,Tienda_00,878.93,89.0,789.93
4427,2022-03-23,Tienda_01,615.47,67.5,547.97
4428,2022-03-23,Tienda_02,1441.44,434.78,1006.67
4429,2022-03-23,Tienda_03,221.5,39.5,182.0
4430,2022-03-23,Tienda_04,145.33,0.0,145.33
4431,2022-03-24,Tienda_00,665.89,123.92,541.97
4432,2022-03-24,Tienda_01,949.54,160.24,789.3
4433,2022-03-24,Tienda_02,1440.22,198.25,1241.97
4434,2022-03-24,Tienda_03,317.27,0.0,317.27
4435,2022-03-24,Tienda_04,0.0,0.0,0.0
4436,2022-03-25,Tienda_00,1761.65,190.45,1571.2
4437,2022-03-25,Tienda_01,1616.44,361.48,1254.97
4438,2022-03-25,Tienda_02,2678.88,481.48,2197.4
4439,2022-03-25,Tienda_03,705.17,196.5,508.67
4440,2022-03-25,Tienda_04,192.0,0.0,192.0
4441,2022-03-26,Tienda_00,2615.33,373.42,2241.9
4442,2022-03-26,Tienda_01,2812.48,649.95,2162.53
4443,2022-03-26,Tienda_02,4164.42,592.95,3571.47
4444,2022-03-26,Tienda_03,1688.56,92.0,1596.56
4445,2022-03-26,Tienda_04,66.0,0.0,66.0
4446,2022-03-28,Tienda_00,2082.43,338.0,1744.43
4447,2022-03-28,Tienda_01,1834.85,365.55,1469.3
4448,2022-03-28,Tienda_02,1909.35,362.46,1546.89
4449,2022-03-28,Tienda_03,1706.93,79.0,1627.93
4450,2022-03-28,Tienda_04,90.0,0.0,90.0
4451,2022-03-29,Tienda_00,2264.07,92.5,2171.57
4452,2022-03-29,Tienda_01,984.38,359.05,625.33
4453,2022-03-29,Tienda_02,1953.52,421.55,1531.97
4454,2022-03-29,Tienda_03,385.6,75.0,310.6
4455,2022-03-29,Tienda_04,315.33,0.0,315.33
4456,2022-03-30,Tienda_00,2126.45,149.95,1976.5
4457,2022-03-30,Tienda_01,1944.2,179.0,1765.2
4458,2022-03-30,Tienda_02,1940.57,280.0,1660.57
4459,2022-03-30,Tienda_03,868.33,153.0,715.33
4460,2022-03-30,Tienda_04,-53.33,0.0,-53.33
4461,2022-03-31,Tienda_00,1875.87,219.97,1655.9
4462,2022-03-31,Tienda_01,1041.33,352.9,688.43
4463,2022-03-31,Tienda_02,2948.78,808.48,2140.3
4464,2022-03-31,Tienda_03,699.5,95.5,604.0
4465,2022-03-31,Tienda_04,72.67,0.0,72.67
4466,2022-04-01,Tienda_00,1900.92,354.72,1546.2
4467,2022-04-01,Tienda_01,2635.85,44.15,2591.7
4468,2022-04-01,Tienda_02,3538.4,664.45,2873.95
4469,2022-04-01,Tienda_03,1481.09,204.46,1276.63
4470,2022-04-01,Tienda_04,165.97,0.0,165.97
4471,2022-04-02,Tienda_00,2750.01,696.48,2053.53
4472,2022-04-02,Tienda_01,3604.06,759.83,2844.23
4473,2022-04-02,Tienda_02,4946.43,881.93,4064.5
4474,2022-04-02,Tienda_03,1438.3,166.5,1271.8
4475,2022-04-02,Tienda_04,283.33,0.0,283.33
4476,2022-04-04,Tienda_00,1990.63,476.0,1514.63
4477,2022-04-04,Tienda_01,1286.61,88.98,1197.63
4478,2022-04-04,Tienda_02,2382.2,437.0,1945.2
4479,2022-04-04,Tienda_03,434.18,223.51,210.67
4480,2022-04-04,Tienda_04,-46.67,0.0,-46.67
4481,2022-04-05,Tienda_00,1638.06,153.5,1484.56
4482,2022-04-05,Tienda_01,1394.95,326.45,1068.5
4483,2022-04-05,Tienda_02,2527.91,392.01,2135.9
4484,2022-04-05,Tienda_03,567.5,7.5,560.0
4485,2022-04-05,Tienda_04,66.0,0.0,66.0
4486,2022-04-06,Tienda_00,1854.73,128.5,1726.23
4487,2022-04-06,Tienda_01,2239.57,497.95,1741.62
4488,2022-04-06,Tienda_02,2558.87,954.4,1604.47
4489,2022-04-06,Tienda_03,466.71,119.45,347.26
4490,2022-04-06,Tienda_04,125.93,0.0,125.93
4496,2022-04-07,Tienda_00,2068.78,386.85,1681.93
4497,2022-04-07,Tienda_01,1963.0,159.0,1804.0
4498,2022-04-07,Tienda_02,3525.25,438.25,3087.0
4499,2022-04-07,Tienda_03,730.63,163.0,567.63
4500,2022-04-07,Tienda_04,192.0,0.0,192.0
4501,2022-04-09,Tienda_00,3806.08,591.92,3214.16
4502,2022-04-09,Tienda_01,3164.03,966.1,2197.93
4503,2022-04-09,Tienda_02,5352.12,735.42,4616.7
4504,2022-04-09,Tienda_03,1471.42,125.45,1345.97
4505,2022-04-09,Tienda_04,238.63,0.0,238.63
4506,2022-04-08,Tienda_00,3091.24,833.45,2257.79
4507,2022-04-08,Tienda_01,1659.21,385.28,1273.93
4508,2022-04-08,Tienda_02,3095.72,464.75,2630.97
4509,2022-04-08,Tienda_03,783.1,252.5,530.6
4510,2022-04-08,Tienda_04,-56.0,0.0,-56.0
4511,2022-04-11,Tienda_00,1666.73,49.5,1617.23
4512,2022-04-11,Tienda_01,1172.32,348.72,823.59
4513,2022-04-11,Tienda_02,2037.09,373.0,1664.09
4514,2022-04-11,Tienda_03,695.43,39.5,655.93
4515,2022-04-11,Tienda_04,524.67,0.0,524.67
4516,2022-04-12,Tienda_00,1167.06,235.5,931.56
4517,2022-04-12,Tienda_01,2458.88,254.25,2204.63
4518,2022-04-12,Tienda_02,2159.75,274.5,1885.25
4519,2022-04-12,Tienda_03,307.33,0.0,307.33
4520,2022-04-12,Tienda_04,108.67,0.0,108.67
4521,2022-04-16,Tienda_00,2337.77,222.0,2115.77
4522,2022-04-16,Tienda_01,2621.26,486.8,2134.47
4523,2022-04-16,Tienda_02,3066.75,412.76,2653.99
4524,2022-04-16,Tienda_03,985.38,68.75,916.63
4525,2022-04-16,Tienda_04,885.97,0.0,885.97
4531,2022-04-13,Tienda_00,2046.98,279.48,1767.51
4532,2022-04-13,Tienda_01,1726.53,319.9,1406.63
4533,2022-04-13,Tienda_02,3506.37,399.98,3106.39
4534,2022-04-13,Tienda_03,653.36,165.5,487.86
4535,2022-04-13,Tienda_04,413.33,0.0,413.33
4536,2022-04-18,Tienda_00,2899.07,666.5,2232.57
4537,2022-04-18,Tienda_01,2703.9,491.0,2212.9
4538,2022-04-18,Tienda_02,4115.36,602.37,3512.99
4539,2022-04-18,Tienda_03,960.33,297.0,663.33
4540,2022-04-18,Tienda_04,242.67,0.0,242.67
4541,2022-04-19,Tienda_00,2653.47,360.5,2292.97
4542,2022-04-19,Tienda_01,2311.08,531.25,1779.83
4543,2022-04-19,Tienda_02,2741.79,519.5,2222.29
4544,2022-04-19,Tienda_03,714.93,79.0,635.93
4545,2022-04-19,Tienda_04,154.67,0.0,154.67
4546,2022-04-20,Tienda_00,1844.88,305.98,1538.9
4547,2022-04-20,Tienda_01,1400.3,277.0,1123.3
4548,2022-04-20,Tienda_02,3416.24,873.18,2543.06
4549,2022-04-20,Tienda_03,600.03,110.4,489.63
4550,2022-04-20,Tienda_04,226.67,0.0,226.67
4551,2022-04-21,Tienda_00,2068.87,116.0,1952.87
4552,2022-04-21,Tienda_01,1789.66,229.74,1559.92
4553,2022-04-21,Tienda_02,2658.74,774.3,1884.43
4554,2022-04-21,Tienda_03,732.46,252.46,480.0
4555,2022-04-21,Tienda_04,250.67,0.0,250.67
4561,2022-04-22,Tienda_00,1919.89,201.0,1718.89
4562,2022-04-22,Tienda_01,1084.87,167.98,916.89
4563,2022-04-22,Tienda_02,1805.37,198.9,1606.47
4564,2022-04-22,Tienda_03,877.6,0.0,877.6
4565,2022-04-22,Tienda_04,0.0,0.0,0.0
4566,2022-04-23,Tienda_00,2504.39,550.12,1954.27
4567,2022-04-23,Tienda_01,4202.29,627.5,3574.79
4568,2022-04-23,Tienda_02,3931.25,664.95,3266.3
4569,2022-04-23,Tienda_03,1158.73,221.1,937.63
4570,2022-04-23,Tienda_04,496.0,0.0,496.0
4571,2022-04-25,Tienda_00,2834.62,544.22,2290.4
4572,2022-04-25,Tienda_01,2088.6,249.7,1838.9
4573,2022-04-25,Tienda_02,2810.39,379.72,2430.67
4574,2022-04-25,Tienda_03,863.8,332.5,531.3
4575,2022-04-25,Tienda_04,239.97,0.0,239.97
4576,2022-04-26,Tienda_00,2925.58,341.55,2584.03
4577,2022-04-26,Tienda_01,1681.17,261.9,1419.27
4578,2022-04-26,Tienda_02,3330.38,438.65,2891.73
4579,2022-04-26,Tienda_03,735.14,34.48,700.67
4580,2022-04-26,Tienda_04,175.93,0.0,175.93
4581,2022-04-27,Tienda_00,2511.07,425.0,2086.07
4582,2022-04-27,Tienda_01,3355.78,543.95,2811.83
4583,2022-04-27,Tienda_02,3173.53,534.0,2639.53
4584,2022-04-27,Tienda_03,821.83,112.5,709.33
4585,2022-04-27,Tienda_04,185.33,0.0,185.33
4586,2022-04-28,Tienda_00,2253.86,208.52,2045.33
4587,2022-04-28,Tienda_01,2227.84,627.39,1600.45
4588,2022-04-28,Tienda_03,1416.0,124.6,1291.4
4589,2022-04-28,Tienda_02,3332.42,560.12,2772.3
4590,2022-04-28,Tienda_04,-146.67,0.0,-146.67
4591,2022-04-29,Tienda_00,3241.08,530.45,2710.63
4592,2022-04-29,Tienda_01,3313.29,314.92,2998.37
4593,2022-04-29,Tienda_02,4564.21,632.45,3931.76
4594,2022-04-29,Tienda_03,1341.47,44.5,1296.97
4595,2022-04-29,Tienda_04,244.6,0.0,244.6
4596,2022-04-30,Tienda_00,5278.83,876.9,4401.93
4597,2022-04-30,Tienda_01,4617.07,706.1,3910.97
4598,2022-04-30,Tienda_02,6190.2,753.5,5436.7
4599,2022-04-30,Tienda_03,2251.42,305.5,1945.92
4600,2022-04-30,Tienda_04,132.0,0.0,132.0
4601,2022-05-02,Tienda_00,2323.54,412.48,1911.07
4602,2022-05-02,Tienda_01,2237.0,256.0,1981.0
4603,2022-05-02,Tienda_02,2706.98,278.85,2428.13
4604,2022-05-02,Tienda_03,455.83,84.5,371.33
4605,2022-05-02,Tienda_04,59.33,0.0,59.33
4606,2022-05-03,Tienda_00,1134.82,143.55,991.27
4607,2022-05-03,Tienda_01,1820.65,182.75,1637.9
4608,2022-05-03,Tienda_02,2033.25,323.95,1709.3
4609,2022-05-03,Tienda_03,352.22,209.52,142.7
4610,2022-05-03,Tienda_04,250.0,0.0,250.0
4611,2022-05-05,Tienda_00,2177.53,359.5,1818.03
4612,2022-05-05,Tienda_01,1316.67,252.5,1064.17
4613,2022-05-05,Tienda_02,1646.85,199.25,1447.6
4614,2022-05-05,Tienda_03,377.93,162.0,215.93
4615,2022-05-05,Tienda_04,254.67,0.0,254.67
4616,2022-05-07,Tienda_00,1821.8,49.5,1772.3
4617,2022-05-07,Tienda_01,2721.82,260.73,2461.1
4618,2022-05-07,Tienda_02,3734.32,512.12,3222.19
4619,2022-05-07,Tienda_03,654.45,223.88,430.57
4620,2022-05-07,Tienda_04,160.0,0.0,160.0
4621,2022-05-06,Tienda_00,2072.28,327.48,1744.8
4622,2022-05-06,Tienda_01,1753.42,155.75,1597.67
4623,2022-05-06,Tienda_02,2781.2,812.2,1969.0
4624,2022-05-06,Tienda_03,702.63,244.0,458.63
4625,2022-05-06,Tienda_04,71.33,0.0,71.33
4626,2022-05-09,Tienda_00,2325.51,435.18,1890.33
4627,2022-05-09,Tienda_01,2335.29,150.85,2184.43
4628,2022-05-09,Tienda_02,3239.91,324.18,2915.73
4629,2022-05-09,Tienda_03,1367.7,69.1,1298.6
4630,2022-05-09,Tienda_04,-204.67,0.0,-204.67
4631,2022-05-10,Tienda_00,2104.45,137.75,1966.7
4632,2022-05-10,Tienda_01,1825.01,307.04,1517.97
4633,2022-05-10,Tienda_02,2712.06,501.42,2210.63
4634,2022-05-10,Tienda_03,624.67,167.0,457.67
4635,2022-05-10,Tienda_04,59.33,0.0,59.33
4636,2022-05-11,Tienda_00,1743.91,222.88,1521.03
4637,2022-05-11,Tienda_01,2780.08,446.78,2333.31
4638,2022-05-11,Tienda_02,3112.24,546.15,2566.09
4639,2022-05-11,Tienda_03,1341.88,52.75,1289.13
4640,2022-05-11,Tienda_04,269.97,0.0,269.97
4641,2022-05-12,Tienda_00,2979.65,404.75,2574.9
4642,2022-05-12,Tienda_01,1492.21,150.98,1341.23
4643,2022-05-12,Tienda_02,3003.3,509.4,2493.9
4644,2022-05-12,Tienda_03,1099.47,117.0,982.47
4645,2022-05-12,Tienda_04,250.67,0.0,250.67
4646,2022-05-13,Tienda_00,2727.2,463.5,2263.7
4647,2022-05-13,Tienda_01,3279.33,469.32,2810.01
4648,2022-05-13,Tienda_02,3083.92,581.75,2502.17
4649,2022-05-13,Tienda_03,1805.04,405.58,1399.47
4650,2022-05-13,Tienda_04,-106.0,0.0,-106.0
4651,2022-05-14,Tienda_00,3126.65,397.25,2729.4
4652,2022-05-14,Tienda_01,3635.05,454.25,3180.8
4653,2022-05-14,Tienda_02,4373.45,818.65,3554.8
4654,2022-05-14,Tienda_03,2193.72,272.25,1921.47
4655,2022-05-14,Tienda_04,90.0,0.0,90.0
4656,2022-05-16,Tienda_00,2197.87,463.0,1734.87
4657,2022-05-16,Tienda_01,3080.85,559.15,2521.7
4658,2022-05-16,Tienda_02,3167.93,726.6,2441.33
4659,2022-05-16,Tienda_03,1028.2,229.0,799.2
4660,2022-05-16,Tienda_04,79.33,0.0,79.33
4666,2022-05-17,Tienda_00,1764.38,258.75,1505.63
4667,2022-05-17,Tienda_01,1677.26,287.62,1389.63
4668,2022-05-17,Tienda_02,3295.35,391.95,2903.4
4669,2022-05-17,Tienda_03,672.76,131.5,541.26
4670,2022-05-17,Tienda_04,121.97,0.0,121.97
4671,2022-05-18,Tienda_00,1922.95,197.95,1725.0
4672,2022-05-18,Tienda_01,2000.07,52.5,1947.57
4673,2022-05-18,Tienda_02,1454.63,230.4,1224.23
4674,2022-05-18,Tienda_03,1070.92,170.25,900.67
4675,2022-05-18,Tienda_04,134.0,0.0,134.0
4681,2022-05-20,Tienda_00,2130.2,531.5,1598.7
4682,2022-05-20,Tienda_01,1752.0,474.4,1277.6
4683,2022-05-20,Tienda_02,3661.38,398.15,3263.23
4684,2022-05-20,Tienda_03,1274.63,80.03,1194.6
4685,2022-05-20,Tienda_04,107.3,0.0,107.3
4686,2022-05-21,Tienda_00,4175.9,331.7,3844.2
4687,2022-05-21,Tienda_01,2726.92,466.42,2260.5
4688,2022-05-21,Tienda_02,4660.78,619.95,4040.83
4689,2022-05-21,Tienda_03,1162.62,543.95,618.67
4690,2022-05-21,Tienda_04,125.33,0.0,125.33
4691,2022-05-23,Tienda_00,2036.75,613.45,1423.3
4692,2022-05-23,Tienda_01,1929.63,261.4,1668.23
4693,2022-05-23,Tienda_02,3262.42,750.75,2511.67
4694,2022-05-23,Tienda_03,266.5,212.5,54.0
4695,2022-05-23,Tienda_04,0.0,0.0,0.0
4696,2022-05-19,Tienda_00,2411.14,396.48,2014.66
4697,2022-05-19,Tienda_01,1479.02,384.75,1094.27
4698,2022-05-19,Tienda_02,2958.1,345.5,2612.6
4699,2022-05-19,Tienda_03,1190.55,193.55,997.0
4700,2022-05-19,Tienda_04,164.67,0.0,164.67
4701,2022-05-24,Tienda_00,2604.84,102.98,2501.87
4702,2022-05-24,Tienda_01,1951.82,418.92,1532.9
4703,2022-05-24,Tienda_02,2736.93,427.5,2309.43
4704,2022-05-24,Tienda_03,527.33,94.0,433.33
4705,2022-05-24,Tienda_04,172.73,0.0,172.73
4706,2022-05-25,Tienda_00,1638.93,230.4,1408.53
4707,2022-05-25,Tienda_01,2276.1,142.5,2133.6
4708,2022-05-25,Tienda_02,1715.03,454.0,1261.03
4709,2022-05-25,Tienda_03,1431.92,254.72,1177.2
4710,2022-05-25,Tienda_04,244.67,0.0,244.67
4716,2022-05-26,Tienda_00,1690.32,517.05,1173.27
4717,2022-05-26,Tienda_01,1750.87,249.48,1501.4
4718,2022-05-26,Tienda_02,2887.13,491.0,2396.13
4719,2022-05-26,Tienda_03,1064.01,199.48,864.53
4720,2022-05-26,Tienda_04,114.63,0.0,114.63
